basin_id,aridity_index,mean_realized_arz_mm,max_realized_arz_mm,theta_cap_mean
5057200,1.403967022895813,92.05244317553432,215.39276123046875,994.0987548828124
5062500,1.0719659328460691,59.573728310015326,129.41392922401428,187.045150756836
5087500,1.2002177238464355,70.16910867713668,178.70624542236328,304.359375
5120500,1.5541843175888062,67.0581811012676,315.41705322265625,955.8410034179688
5123400,1.4441667795181274,77.64718185817483,225.15788650512687,947.879150390625
5129115,0.9632567167282104,63.99447365036888,135.12008666992188,191.0999755859375
5131500,0.9624159932136536,54.59889482202964,107.88747906684875,141.61488342285156
5291000,1.2892757654190063,88.62424690607234,227.1504135131836,794.542236328125
5362000,0.8826237320899963,34.39097010865767,66.39844489097595,70.27025604248047
5393500,0.873556911945343,32.93630044767948,61.959536135196686,65.94116973876953
5399500,0.9323247075080872,44.09407311657263,81.97043037414551,92.03272247314452
5408000,0.8946390748023987,97.05974173123742,232.39526557922363,362.87152099609375
5412500,0.8454897999763489,65.14862744349985,129.970618724823,155.4512939453125
5413500,0.861296534538269,107.1457993785359,223.0361595153809,306.4424743652344
5414000,0.8411859273910522,114.53103443931806,237.90084838867188,335.3968811035156
5444000,0.8490983843803406,116.20161769433186,224.74456214904785,346.9401550292969
5454000,0.8689493536949158,99.84916729586776,200.1744728088379,283.312744140625
5458000,0.879679799079895,87.54955416566418,188.97313499450684,242.93214416503903
5466500,0.8941592574119568,85.81747857382925,174.92003726959229,235.12326049804688
5487980,0.9046710133552552,53.06053340389337,109.30005979537964,137.56744384765625
5488200,0.911920130252838,66.46689859126732,140.97445392608645,185.2474670410156
5489000,0.9084197282791138,52.24736507949788,108.49834156036376,134.71917724609375
5495000,0.9142795205116272,53.35249011650162,111.39465165138245,127.19454193115234
5495500,0.9206097722053528,59.64965207038471,112.6208987236023,140.14466857910156
5501000,0.9087156057357788,59.77046750157087,114.66421222686768,133.0610809326172
5503800,0.8750871419906616,43.902769723889776,87.84824323654175,98.93183135986328
5507600,1.2224856615066528,60.94576164909818,130.66258764266968,162.26870727539062
5508805,0.9382017850875854,60.15869464019633,116.49399876594543,137.2588348388672
5514500,0.8864594101905823,55.881981429054605,108.6057152748108,124.0501708984375
5525500,0.8664302825927734,59.050394057183176,117.67756366729736,139.09059143066406
5556500,0.8593361973762512,81.60371218617108,162.99890041351318,210.7277984619141
5584500,0.904224455356598,72.82212507300491,146.5545072555542,192.4045867919922
5585000,0.908181130886078,81.48742840772651,172.2544403076172,252.463134765625
5591550,0.8910328149795532,95.4125621609062,199.0227928161621,279.3174743652344
5592050,0.9145570397377014,73.64192869228523,155.80452632904053,205.90098571777344
5592575,0.8960670828819275,54.46015374002111,105.77618265151978,119.82775115966795
5593575,0.902521550655365,46.408099149043245,92.58826696872713,102.96687316894533
5593900,0.9161375164985656,71.1346225783781,143.9038486480713,173.04124450683594
