P,PET,LAI,slope,sand,basin_id
8.662868825794682,55.5119767738858,12.696022199609112,11.277171842691532,11.52136620063841,2361000
13.404540858931169,77.87812159192121,15.319137551084399,10.428411181501195,16.52336986945959,2363000
10.70939274818363,60.00738127837714,8.706174082204004,-10.692201049631676,13.76462752167641,2369800
14.862610434301859,64.58098844101119,12.315070473008433,15.191889999082253,13.938255463762259,2371500
15.59397711048136,64.94346873845811,15.010885399517166,13.176473245082063,16.576701428058,2372250
15.931268040429849,63.247372169035174,8.68485425526466,13.765500578643925,12.875454393231871,2374500
-8.390413005570704,45.2090678831857,-13.73103536544249,3.6105005891484443,-18.867865222720408,2381600
7.0153735825687455,50.74228964376641,3.9406383207601112,16.442143052678155,8.31965574849504,2384540
11.025172462298412,65.44093724072677,13.055164823222906,11.193057378982722,-10.8288515426257,2395120
6.1804181856424085,74.48001865373286,1.445692722284229,14.36945605631473,-13.56845230843586,2408540
9.74240686743606,68.52366636405348,15.449834165195291,16.685336107841735,-7.71485509445005,2415000
13.121304483114782,74.99853451307551,9.299078576673052,15.449611935088551,0.35678577239476855,2422500
