gage_id,gage_name,lat,lon,huc,NSE_model_five,NSE_hbv,NSE_diff_model_five_minus_hbv,nse_bin_model_five,nse_bin_hbv,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,BFI_error,ET_ratio,runoff_ratio,water_balance_closure,BFI,BFI_obs
12048000,"                   DUNGENESS RIVER NEAR SEQUIM, WA",48.01426,-123.13268,17,0.5690553478521023,0.22038500678167494,0.3486703410704274,0.5-0.65,0.2-0.4,0.7392216726167735,0.6776242256164551,-5.162354946136475,0.1894686818122863,0.1368223315384457,0.20268667,0.16731572,0.5334165,-57381.516,0.41879445,0.6214811
12054000,"                  DUCKABUSH RIVER NEAR BRINNON, WA",47.68398,-123.01155,17,0.6509193630418375,0.5899901481292097,0.060929214912627816,0.65-0.8,0.5-0.65,0.5636024384698671,0.074242353439331,-1.353848218917847,0.4421667456626892,0.3965538918839033,0.11960024,0.14152202,0.75441897,-40516.3,0.39650685,0.5161071
12056500," NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",47.51426,-123.32989,17,0.5905551130118474,0.596096623520185,-0.0055415105083376215,0.5-0.65,0.5-0.65,0.4795375239359123,-0.5144823789596558,-0.7500547170639038,0.3610612750053406,0.4750316126115269,0.016322762,0.11580139,0.8373588,-25735.672,0.51526874,0.49894598
12073500,"                         HUGE CREEK NEAR WAUNA, WA",47.38926,-122.69902,17,0.7248874937791467,0.570181129472057,0.15470636430708973,0.65-0.8,0.5-0.65,0.7998026200293483,-1.8240463733673096,-31.949352264404297,0.6755231022834778,0.5368708761805712,0.07445282,0.25835544,0.46951064,-54464.594,0.5352927,0.6097455
12082500,"                 NISQUALLY RIVER NEAR NATIONAL, WA",46.75261,-122.08372,17,0.7590130052554745,0.7952265297209652,-0.03621352446549064,0.65-0.8,0.65-0.8,0.841686585700536,0.2922242879867553,-4.935422897338867,0.7209682762622833,0.2168337344505668,0.124727756,0.13945255,0.7420009,-38391.273,0.47593388,0.60066164
12092000,"                  PUYALLUP RIVER NEAR ELECTRON, WA",46.90372,-122.03511,17,0.7150333571281811,0.646045720497724,0.06898763663045704,0.65-0.8,0.5-0.65,0.8086731157155197,0.6899466812610626,-3.137733459472656,0.5843373835086823,0.0812017125396183,0.118278146,0.114994675,0.75761384,-35586.074,0.46205986,0.580338
12095000,"          SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",47.13955,-122.09261,17,0.7882721538259552,0.7768304691933529,0.011441684632602311,0.65-0.8,0.65-0.8,0.8720514288366963,0.6161882281303406,-0.8009344339370728,0.7267241775989532,0.2753525737717479,0.03721729,0.22473603,0.6089526,-43582.98,0.48620597,0.52342325
12114500," CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",47.34205,-121.54899,17,0.7643553538289924,0.6753179000982185,0.08903745373077399,0.65-0.8,0.65-0.8,0.8635554995059145,0.515953004360199,-3.78833532333374,0.6304109394550323,0.3025641576138824,0.16623864,0.117204174,0.83178365,-34654.684,0.36558005,0.5318187
12115000,"                  CEDAR RIVER NEAR CEDAR FALLS, WA",47.37011,-121.6251,17,0.7654157726346099,0.6788590435884245,0.08655672904618539,0.65-0.8,0.65-0.8,0.8768739900403253,0.47832190990448,-3.543041706085205,0.6802896857261658,0.3091050083376084,0.17597586,0.11752186,0.83114415,-35390.316,0.35148972,0.5274656
12115500,"                    REX RIVER NEAR CEDAR FALLS, WA",47.35066,-121.66316,17,0.7817703401642472,0.8028834165824736,-0.021113076418226462,0.65-0.8,>=0.8,0.7876701943621405,0.2309926152229309,-2.388040781021118,0.6852667331695557,0.3854836058516163,0.09287238,0.117340624,0.835993,-37203.35,0.34812883,0.4410012
