gage_id,gage_name,lat,lon,NSE,KGE,logNSE,lowflow_NSE,highflow_NSE,fdc_error,ET_ratio,runoff_ratio,BFI,BFI_obs,BFI_error,groundwater_loss_fraction,water_balance_closure,sum_surface_runoff,sum_interflow,sum_recharge_to_groundwater,sum_baseflow,sum_groundwater_loss,sum_actual_ET,sum_total_discharge,mean_groundwater_storage,mean_soil_moisture,mean_snowpack,channel_loss_mean,zero_flow_probability_mean,COEF_t_mean,SQ_t_mean,ETGAM_t_mean,SUB_t_mean,CRAK_t_mean,K_t_mean,LG_t_mean,SG_CRIT_mean,CFMAX_t_mean,INSC_wavg,COEF_wavg,SQ_wavg,SMSC_wavg,SUB_wavg,CRAK_wavg,K_wavg,LG_wavg,TT_wavg,CFMAX_wavg,CFR_wavg,CWH_wavg,SG_CRIT_wavg,route_a_static,route_b_static,weight_c1,weight_c2,weight_c3,weight_c4
1634500,"                   CEDAR CREEK NEAR WINCHESTER, VA",39.08122,-78.32945,0.5587130188941956,0.6737153795133664,0.6370598673820496,-13.424522399902344,0.45034754276275635,0.4048546713206142,0.4003623,0.36549893,0.349162,0.39497238,0.04581037,0.9719256,-69567.375,4038.787,76.14121,3589.4143,2121.8555,73457.98,6656.653,6076.994,20.418139,102.04166,2.173628,0.022010012,0.9742923,253.80086,3.611693,1.6692674,0.22704323,0.764908,0.09624526,0.06617745,143.09584,3.4257379,2.2955127,253.80086,4.9249334,220.39378,0.7046994,0.48950267,0.09624526,0.08272469,-0.9620291,4.841245,0.043743648,0.012065855,143.09583,0.7584153,2.1674607,0.099983856,0.052896142,0.44449747,0.4026225
1638480,"                 CATOCTIN CREEK AT TAYLORSTOWN, VA",39.25455,-77.57638,0.6220151782035828,0.6077478499280774,0.7062839567661285,-11.332695007324219,0.5445002615451813,1.4144777884901636,0.40767384,0.34273177,0.38166705,0.4031924,0.021525353,0.9666176,-60406.793,4040.8882,98.84871,3869.1729,2232.0757,64631.812,6956.371,5848.2275,24.830158,107.39426,2.1825557,0.08732657,0.97414184,277.9794,2.907734,1.6340504,0.2852985,0.7062047,0.06669145,0.06788995,130.28699,3.389389,1.8779745,277.97937,3.7933776,225.09518,0.5964495,0.4432342,0.06669145,0.08438889,-0.46150446,4.782974,0.051210806,0.0071191215,130.28696,0.9283869,1.5745854,0.095254175,0.22669993,0.3201334,0.3579125
1639500,"                  BIG PIPE CREEK AT BRUCEVILLE, MD",39.61236,-77.23744,0.709443598985672,0.7735316876723211,0.7129626572132111,-2.8670008182525635,0.6243206858634949,0.21361196774990523,0.381383,0.38570905,0.34890386,0.48718035,0.13827649,0.96775514,-68695.47,4867.498,87.15384,4112.2373,2427.3464,72851.17,6879.034,6957.0635,29.883408,130.53639,2.5116642,0.06834881,0.9752814,280.8799,2.6946359,1.7250828,0.29607573,0.6956792,0.08123041,0.088156156,142.02414,3.3938832,1.9025958,280.87994,3.2592175,261.54233,0.63351804,0.54399735,0.08123042,0.102685675,-0.6836343,4.7698116,0.054076478,0.009166076,142.02412,1.1750346,1.9464602,0.09473657,0.21283679,0.35553098,0.33689573
1644000,"                     GOOSE CREEK NEAR LEESBURG, VA",39.01955,-77.57749,0.7178970277309418,0.7635776441126397,0.752598837018013,-9.956904411315918,0.6447231769561768,0.801773013306348,0.4078344,0.37202471,0.35791263,0.4249729,0.06706026,0.96516705,-59271.293,4368.9507,97.07636,3567.8545,2273.9473,63007.49,6964.9087,6353.3584,21.26729,103.15804,1.7982366,0.061394125,0.9715796,270.76846,2.9448683,1.628019,0.3103604,0.6806668,0.07515866,0.07030141,127.606064,3.201739,1.7870898,270.76843,3.871399,218.24396,0.631091,0.42215157,0.07515866,0.08673667,-0.58194923,4.514643,0.048614733,0.008149466,127.606064,1.0532682,1.461651,0.121804714,0.18298551,0.33780298,0.35740674
1658500,"      S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA",38.58734,-77.4286,0.5068378746509552,0.5339071411361823,0.6077617406845093,-43.5433349609375,0.4452968239784241,0.9625965589633021,0.40944457,0.3544346,0.35387498,0.29038814,0.063486844,0.97200966,-73520.27,4397.684,92.7655,4093.1848,2237.2832,77693.484,7303.4844,6322.2417,10.833716,128.31151,1.3138822,0.060587123,0.9591633,288.22952,3.2017012,1.5625976,0.28151122,0.7113769,0.09015028,0.07309579,137.45862,2.2538366,1.8517042,288.22955,3.9914515,266.31305,0.5916064,0.4722641,0.09015028,0.08458366,-0.7557003,3.1752381,0.046746887,0.0094990935,137.45859,0.82821053,1.115695,0.25517166,0.18225716,0.22772498,0.3348462
1664000,"               RAPPAHANNOCK RIVER AT REMINGTON, VA",38.53068,-77.8136,0.8099125623703003,0.8417339569849346,0.7834689915180206,-3.839508056640625,0.7579550892114639,0.4112255383040714,0.4117105,0.3781723,0.40035447,0.4854264,0.08507192,0.95604306,-54214.11,4162.533,104.85496,3807.2603,2661.8123,57893.188,7238.2725,6648.6387,25.371983,111.78668,1.4577392,0.04063269,0.9707281,294.4197,2.5081193,1.6295345,0.28837478,0.7033033,0.07516103,0.06292126,121.65159,2.721308,1.8657663,294.41974,3.2034264,227.96547,0.5826343,0.4707845,0.07516105,0.07787668,-0.8423083,3.8312027,0.045499723,0.0103136,121.651596,1.3493536,1.1619661,0.14852387,0.1677102,0.27206898,0.41169697
1666500,"               ROBINSON RIVER NEAR LOCUST DALE, VA",38.32513,-78.09556,0.6734084486961365,0.8330714980390128,0.7084572017192841,-1.387887716293335,0.6123030483722687,0.17250904042030435,0.41666925,0.37470183,0.35854575,0.5245212,0.16597542,0.9612279,-55552.223,4457.9365,112.95178,3753.1416,2389.6812,59244.29,7411.413,6664.927,22.214113,109.16164,1.4989597,0.0452519,0.97611016,274.82227,2.7350872,1.6154424,0.29529965,0.69540566,0.074154265,0.06506176,131.15749,3.0914807,1.6768839,274.82227,3.5518644,224.04144,0.6143726,0.43406147,0.07415427,0.08180818,-0.44071203,4.348155,0.04934734,0.011519279,131.1575,0.81628597,1.2891284,0.08635437,0.21809089,0.32605574,0.369499
1667500,"                   RAPIDAN RIVER NEAR CULPEPER, VA",38.35041,-77.975,0.8544135987758636,0.9078171684088986,0.7685190886259079,-2.1938843727111816,0.824901357293129,0.11916854096186388,0.4240001,0.36622024,0.34218624,0.4868948,0.14470854,0.9656904,-58851.16,4429.211,122.518906,3776.9805,2222.2163,62547.223,7518.781,6494.172,19.964943,103.87808,1.4517821,0.041098516,0.97017944,270.24542,2.689272,1.6054233,0.28357804,0.7067401,0.08440056,0.072545946,130.77124,2.996324,1.3681054,270.24545,3.5283113,214.2176,0.6531019,0.41687337,0.084400564,0.0908285,-0.40423512,4.216052,0.048529968,0.01446227,130.77124,1.3256134,1.2768847,0.14129493,0.20671718,0.31341264,0.33857524
1669000,"            PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.87708,-76.90052,0.6421884298324585,0.8186653711814831,0.6333295404911041,-1.6450519561767578,0.46346914768218994,0.19950799797812982,0.43215632,0.30287176,0.4959489,0.58658624,0.090637326,0.9598598,-60115.734,3236.2695,137.93411,4645.4585,2711.606,64841.77,7801.3857,5467.5107,24.811613,129.43694,0.7026339,0.10158012,0.96997905,298.40552,2.2554865,1.4571728,0.18347278,0.80860853,0.07617762,0.066581726,114.95427,3.1312633,1.8563197,298.4055,2.7449408,271.99445,0.475223,0.5316504,0.076177634,0.07615605,-0.6036835,3.1312625,0.0501019,0.019823886,114.95427,1.8533769,1.7085319,0.15022615,0.17132726,0.26228797,0.41615865
1669520,"                        DRAGON SWAMP AT MASCOT, VA",37.63375,-76.69635,0.6949642300605774,0.6735801335487914,0.660573273897171,-0.8152824640274048,0.5679836869239807,3.6961022230591127,0.4256132,0.30796266,0.407744,0.51142186,0.10367787,0.9690407,-67824.5,3778.5344,152.70798,4503.5527,2322.5278,72696.28,7872.0957,5696.0444,24.401608,139.99498,0.6302656,0.08612249,0.96346205,296.0327,2.4300694,1.4718888,0.20978208,0.781117,0.08569466,0.07318001,128.46605,2.9345546,1.7997353,296.03265,2.8583188,288.029,0.52000034,0.49246436,0.085694656,0.08527155,-0.64045125,2.9345546,0.048144057,0.02131973,128.46605,2.1188757,1.8807614,0.21797678,0.17125395,0.26291996,0.34784934
2011400,"                     JACKSON RIVER NEAR BACOVA, VA",38.04235,-79.88144,0.7094640135765076,0.5100195269690446,0.6302159428596497,-19.219850540161133,0.6542206108570099,0.7167570767949824,0.33056316,0.43228817,0.3926651,0.45514622,0.062481135,0.95396763,-59744.688,4852.7217,77.158325,4434.7427,3089.6226,64028.938,6016.7817,7868.3403,30.759525,104.79458,3.3819833,0.015580196,0.9749895,265.79718,3.3149126,1.8768649,0.25876474,0.7333374,0.089988686,0.057032436,126.62366,3.1149824,2.47527,265.7972,4.3115854,203.96461,0.6846025,0.52949375,0.08998868,0.0715198,-1.069074,4.3974056,0.04512726,0.010683316,126.62365,1.160182,1.8242228,0.12751758,0.052546777,0.36234918,0.45758653
2011460,"                       BACK CREEK NEAR SUNRISE, VA",38.2454,-79.76866,0.7781907320022583,0.7754230944522432,0.8334470391273499,-6.065297603607178,0.7143442630767822,0.35253149546844803,0.31116205,0.45770663,0.32490703,0.33504975,0.010142714,0.962468,-67175.4,5832.731,81.17503,4355.5317,2787.285,71477.31,5832.0557,8578.715,18.729921,91.23334,5.0521517,0.010781974,0.9704963,248.91127,3.5967994,1.9526355,0.28041425,0.71110415,0.10325671,0.0665032,136.33061,2.8508053,2.3218143,248.91127,4.8567286,173.0181,0.77449125,0.48955667,0.103256725,0.07904492,-1.0336326,4.0211787,0.0467199,0.009642617,136.33063,0.8759383,1.3898251,0.17444596,0.08928397,0.32442027,0.4118498
2013000,"                   DUNLAP CREEK NEAR COVINGTON, VA",37.8029,-80.047,0.7460299432277679,0.7390883869417533,0.7106983065605164,-9.066889762878418,0.6902308166027069,0.4177269083527861,0.37744388,0.36426446,0.34847456,0.3606542,0.012179643,0.97200876,-70833.875,4090.8015,79.93841,3907.7607,2166.3618,75227.82,6441.626,6216.7,18.056046,93.23383,2.067845,0.01346057,0.96584654,251.59225,3.516422,1.6979359,0.21411753,0.7775822,0.10346614,0.068986125,142.2229,2.8910058,2.2589152,251.59225,4.8601418,196.54501,0.7391805,0.49328172,0.10346613,0.08283293,-1.0555167,4.0883856,0.045735583,0.011754098,142.2229,0.9671807,1.5303752,0.19160531,0.087404534,0.3260587,0.39493147
2014000,"                    POTTS CREEK NEAR COVINGTON, VA",37.72901,-80.04228,0.7667718678712845,0.8104677331184672,0.6401467025279999,-11.32957649230957,0.7103430330753326,0.28559945539842985,0.36537486,0.37897304,0.34218022,0.45520476,0.11302453,0.96986026,-68785.86,4423.2285,87.572525,4032.1218,2276.3015,73248.45,6413.65,6652.3467,19.320448,101.361176,2.2960656,0.01575612,0.9702658,250.76549,3.5604851,1.7206311,0.2232337,0.76776475,0.10116945,0.06740403,141.27254,3.1381614,2.259621,250.76547,4.8081093,208.70708,0.7188592,0.4871093,0.101169445,0.08283007,-0.9569477,4.435377,0.0451107,0.01316296,141.27252,0.9695358,1.8512832,0.1540383,0.070551746,0.3802477,0.39516222
2015700,"            BULLPASTURE RIVER AT WILLIAMSVILLE, VA",38.1954,-79.57032,0.6583126485347748,0.7445802668242506,0.6584132611751556,-4.670366287231445,0.5474985241889954,0.22781088276931238,0.34275424,0.41870603,0.38945368,0.47684062,0.087386936,0.9602289,-65205.617,4598.5864,73.850815,4253.413,2873.5322,69378.234,6039.9575,7378.367,28.831835,105.48291,3.5821667,0.018196508,0.9731366,264.0249,3.3138568,1.8462054,0.25950792,0.7327104,0.090241656,0.059288938,132.4137,2.8885436,2.3720512,264.0249,4.335214,209.13887,0.67076033,0.5211,0.09024164,0.07305565,-1.0415504,4.0826178,0.04702954,0.0111817,132.41368,1.127986,1.9253037,0.13951507,0.06197788,0.3601252,0.43838182
2016000,"           COWPASTURE RIVER NEAR CLIFTON FORGE, VA",37.7918,-79.75949,0.7985426038503647,0.7930393762349734,0.665603905916214,-4.713148593902588,0.7326356172561646,0.2773030275334146,0.36882865,0.36972418,0.3940056,0.41251355,0.018507957,0.9654742,-66083.6,3946.084,83.26347,4166.2197,2523.8564,70576.79,6390.1206,6405.636,21.182938,101.60127,2.1619127,0.015645608,0.9665703,269.68216,3.387,1.7268379,0.21495283,0.7769019,0.09696411,0.0654753,133.41356,2.8174055,2.3859441,269.68213,4.5363755,210.2873,0.6925751,0.5174166,0.096964106,0.077497736,-1.2048646,3.9818535,0.045794934,0.01401413,133.41354,1.3246088,1.3882321,0.1964179,0.0899728,0.28166643,0.4319429
2017500,"                     JOHNS CREEK AT NEW CASTLE, VA",37.50624,-80.10671,0.8163625001907349,0.8054672118267291,0.8175559341907501,-10.082358360290527,0.7372163832187653,0.2865313862260751,0.38645637,0.3513987,0.3652202,0.41437954,0.049159348,0.9713407,-68845.65,3825.8076,78.224625,3826.1375,2160.7686,73234.46,6506.595,5916.3447,19.731853,103.89291,1.9215341,0.018196935,0.9702073,254.13464,3.426835,1.6488731,0.21643737,0.77534854,0.098234095,0.065312766,141.4113,3.0853415,2.2716897,254.13461,4.649789,222.20923,0.6915377,0.49616432,0.09823409,0.08029816,-0.9534392,4.3659673,0.046431616,0.01297056,141.4113,0.96568465,1.9750336,0.14712343,0.069472246,0.38348246,0.3999219
2018000,"                           CRAIG CREEK AT PARR, VA",37.66596,-79.91144,0.8366864621639252,0.8295366666802881,0.7181269228458405,-7.591205596923828,0.7791643291711807,0.24978217769459846,0.38513014,0.3371774,0.372101,0.43293267,0.060831666,0.97194624,-69571.9,3687.5854,87.06761,4021.6064,2143.9385,74278.79,6581.131,5761.711,19.633926,100.87273,1.5410941,0.018559203,0.9646357,262.08743,3.4177036,1.6318514,0.19293709,0.7985538,0.10099507,0.069537155,138.70993,2.8479512,2.2791004,262.08746,4.6344385,215.29047,0.7033156,0.50245255,0.100995064,0.08176601,-1.137999,4.029412,0.046025448,0.015493339,138.70992,1.3106325,1.5116067,0.20550863,0.09450582,0.29704264,0.4029429
2027000,"                     TYE RIVER NEAR LOVINGSTON, VA",37.71542,-78.98169,0.566260039806366,0.5684386690206005,0.6751376390457153,-9.510438919067383,0.427631139755249,0.529167417469194,0.36514598,0.4746894,0.42235053,0.47965896,0.057308435,0.92499,-44870.645,5444.96,91.14293,4593.4863,3889.9639,47969.258,7084.831,9210.273,31.871466,132.16591,2.3339748,0.0298196,0.9831106,286.89948,2.6750455,1.7531053,0.34267122,0.6487955,0.084483616,0.047045823,119.48426,3.0684724,1.8826334,286.89954,3.204783,250.43492,0.53282076,0.5019513,0.084483616,0.05860971,-0.658947,4.304488,0.046952147,0.01113474,119.484276,0.8874555,2.2379556,0.041291445,0.06936374,0.43806154,0.45128328
2027500,"                    PINEY RIVER AT PINEY RIVER, VA",37.70236,-79.02752,0.4319421648979187,0.5694192455402161,0.6779559254646301,-11.351593017578125,0.30441951751708984,0.4689493370825318,0.32773542,0.52610767,0.42466238,0.50186443,0.07720205,0.91496015,-46594.81,6352.892,79.08711,5053.222,4609.48,49594.32,6761.716,10854.458,31.848299,113.33614,2.212272,0.0233929,0.9833569,284.28348,3.0479383,1.84586,0.37154102,0.62057954,0.07921599,0.050625104,115.90339,3.0397391,2.2768672,284.28348,3.754024,210.79778,0.5472356,0.51214516,0.07921597,0.06097802,-1.1548809,4.2585716,0.045250308,0.006047257,115.9034,0.6005141,1.5634035,0.052343335,0.06983245,0.3899249,0.48789924
2028500,"                ROCKFISH RIVER NEAR GREENFIELD, VA",37.86959,-78.82335,0.7345456480979919,0.7720122112575547,0.705181360244751,-8.826904296875,0.6298738121986389,0.7360140776919261,0.39822647,0.4140096,0.41051513,0.48645,0.07593486,0.944649,-50073.13,4589.9985,107.05249,4063.018,3136.6187,53531.2,7349.4062,7640.6895,28.377392,132.41379,1.6309612,0.026284166,0.9811186,289.63626,2.5675619,1.6439153,0.31472817,0.67613906,0.077520676,0.05274711,123.559,3.1449156,2.184875,289.6363,3.1359227,260.66034,0.54304934,0.48262414,0.07752068,0.066817746,-0.7194563,4.420487,0.045349583,0.009749678,123.559,0.70717627,1.9869691,0.05120052,0.101893865,0.4106442,0.43626136
2038850,"              HOLIDAY CREEK NEAR ANDERSONVILLE, VA",37.41542,-78.63584,0.5491828620433807,0.6182738079842574,0.6083397567272186,-6.108767032623291,0.49210190773010254,0.24651141199160373,0.42901248,0.30471066,0.6286885,0.50164455,0.12704396,0.94939053,-57700.598,2169.4058,52.836784,5223.458,3321.0986,62300.89,7437.5264,5282.582,26.919502,128.5142,0.9823085,0.03972823,0.970968,347.89352,2.0377162,1.4890022,0.12984471,0.86703616,0.04836288,0.05916516,104.64428,2.53682,2.6304524,347.8935,2.6347375,283.07495,0.39375716,0.71211195,0.04836288,0.06933325,-1.2092249,3.5719385,0.058838896,0.005548889,104.644264,0.5136913,0.388726,0.15063934,0.22899394,0.08992772,0.530439
2046000,"                    STONY CREEK NEAR DINWIDDIE, VA",37.06709,-77.60249,0.7377240657806396,0.7637147986745595,0.6448249220848083,-35.9975700378418,0.6854893565177917,1.5352661783363122,0.43510604,0.32017878,0.34659016,0.33633325,0.010256916,0.97361696,-71724.25,4123.3896,121.85695,4451.836,2066.205,76249.34,8101.394,5961.5225,18.753122,131.09953,0.59247106,0.0436474,0.94467956,311.13388,2.8292727,1.4258629,0.22665428,0.76560146,0.07696307,0.07711268,135.7329,2.7331371,1.4655936,311.1339,3.6018767,289.41077,0.5646158,0.4747975,0.07696307,0.09372083,-1.156036,2.7331371,0.047324352,0.011602652,135.73288,2.00262,0.5069861,0.3910057,0.21640854,0.09538354,0.2972022
2051000,"           NORTH MEHERRIN RIVER NEAR LUNENBURG, VA",36.99737,-78.34972,0.5778423845767975,0.47842503985847673,0.20283913612365723,-71.12703704833984,0.5367254018783569,5.242503031004901,0.42902705,0.32066837,0.59549063,0.3080042,0.28748643,0.9451812,-54346.316,2628.6235,49.67081,4988.7607,3409.272,58782.465,7659.7617,5725.148,45.38035,150.23656,0.67471087,0.055908743,0.97172993,347.06274,1.9005951,1.4934359,0.18282318,0.8138567,0.043134693,0.05548567,105.15578,2.6687095,2.7738135,347.06274,2.3797145,325.35364,0.41617912,0.6732063,0.043134693,0.066958554,-1.2784102,3.7555337,0.055221453,0.0033711975,105.15578,0.52858496,0.66798705,0.1489246,0.19457325,0.13463052,0.5218717
2051500,"             MEHERRIN RIVER NEAR LAWRENCEVILLE, VA",36.71681,-77.83166,0.7346867024898529,0.7748266434719181,0.7314224541187286,-6.931827068328857,0.6672147214412689,0.45901843080023746,0.44693685,0.28766,0.35719615,0.37973413,0.022537977,0.9779695,-77379.984,3545.3372,123.21409,4454.3765,1849.9363,82122.26,8046.6787,5179.049,23.895216,135.69185,0.6358201,0.04107118,0.94447577,314.79025,2.5831985,1.4305168,0.21546388,0.7764577,0.07432854,0.07908183,143.6807,1.8078576,1.479675,314.79022,3.268625,303.42682,0.54990184,0.4782471,0.07432856,0.09650955,-1.1632007,2.5469646,0.047666892,0.010655929,143.68071,2.2605014,0.48398057,0.39015207,0.24859433,0.07918399,0.28206962
2053200,"                     POTECASI CREEK NEAR UNION, NC",36.37083,-77.02556,0.8629628270864487,0.8259395099342692,0.5772813856601715,-97.93193054199219,0.835660919547081,2.4247760220604104,0.45791712,0.28611028,0.4270098,0.2843511,0.14265868,0.9668827,-61923.824,3637.7717,133.76656,4362.687,2281.8193,66619.33,8552.574,5343.717,23.83821,108.62164,0.2887417,0.10944926,0.9659875,291.769,2.3679667,1.3328307,0.17269719,0.81919,0.10119283,0.07269591,130.72083,3.682888,1.334883,291.76898,3.0616047,233.87057,0.59057903,0.4956934,0.10119283,0.08325931,-0.4869476,3.682888,0.051329836,0.031811025,130.7208,2.2840738,1.8468412,0.17790361,0.21727352,0.24079005,0.36403278
2053800,"             S F ROANOKE RIVER NEAR SHAWSVILLE, VA",37.14013,-80.26643,0.643833339214325,0.6187317890441624,0.5906166434288025,-14.631170272827148,0.5868627429008484,0.5039864641268117,0.37930673,0.36941636,0.51501155,0.5132749,0.0017366409,0.93710876,-45930.7,3343.539,89.20783,4741.6514,3378.2783,50337.914,6735.2373,6559.6167,30.316948,139.38507,2.0099406,0.035618916,0.97761357,314.74698,2.1727266,1.6874621,0.24530117,0.747319,0.06397194,0.052282654,105.43243,2.8703935,2.4515572,314.74695,2.6085358,273.0974,0.45468774,0.5846284,0.06397196,0.06447737,-0.86106634,4.044107,0.04981699,0.010790282,105.43243,1.1312628,1.4075831,0.10333744,0.13568994,0.26618788,0.49478474
2055100,"                   TINKER CREEK NEAR DALEVILLE, VA",37.41763,-79.93532,0.6030625700950623,0.6999301263555961,0.6892445683479309,-3.1305766105651855,0.5026569962501526,0.14181846967368625,0.41808498,0.29667762,0.53998697,0.561483,0.021496058,0.94763446,-44368.0,2480.5303,63.953583,4614.866,2715.5132,49141.355,7086.7715,5028.8496,25.909128,120.16175,0.8938229,0.03537959,0.97471666,312.66626,2.4711504,1.5159411,0.1694529,0.8250674,0.062225338,0.06607799,112.16511,2.7718148,2.4726083,312.66626,3.189529,262.14014,0.47508293,0.6546446,0.062225327,0.08200263,-0.9457803,3.9169312,0.05396199,0.01020486,112.16512,0.57954335,0.9594555,0.106491745,0.19795345,0.2149379,0.48061687
2056900,"             BLACKWATER RIVER NEAR ROCKY MOUNT, VA",37.04514,-79.8442,0.7450494468212128,0.7539037648066146,0.7467285990715027,-3.6171112060546875,0.6849753260612488,0.2799356404203359,0.40157455,0.3392862,0.58430547,0.56376415,0.02054131,0.931888,-43137.695,2705.2861,84.54404,4709.0303,3479.513,47605.68,7048.2046,5954.9556,46.406597,149.1878,1.0238745,0.048111673,0.980801,331.36142,1.5708992,1.576358,0.21753955,0.7769633,0.047553215,0.04765119,98.00397,2.9452915,2.6075943,331.36145,1.9183053,307.2442,0.40294167,0.60695946,0.04755322,0.057963077,-1.0150542,4.151345,0.052926175,0.0061159967,98.00397,0.74705637,1.0170622,0.06568447,0.18258595,0.20163727,0.55009234
2059500,"                   GOOSE CREEK NEAR HUDDLESTON, VA",37.1732,-79.52031,0.6669057607650757,0.7353692936679675,0.7484288215637207,-2.671231985092163,0.6179733574390411,0.1477027150269152,0.42800835,0.2767273,0.54043895,0.5205182,0.019920766,0.96052873,-56807.17,2423.7134,98.01317,4800.767,2538.5713,61775.812,7265.123,4697.2397,26.936422,134.07864,1.017703,0.05689338,0.97226834,328.68173,1.7368795,1.5136943,0.17754689,0.8168208,0.048831075,0.06256452,119.29658,2.4182265,2.0585256,328.68176,2.2343602,291.5307,0.45337945,0.57446533,0.048831068,0.07551106,-0.7117882,3.4105973,0.05650288,0.009195326,119.29657,1.0026138,0.7174349,0.12430746,0.31133643,0.14003871,0.42431736
2064000,"                     FALLING RIVER NEAR NARUNA, VA",37.12681,-78.95974,0.6584663987159729,0.7193393943854725,0.5602368116378784,-0.9320708513259888,0.6169055104255676,0.2794711021704684,0.4355763,0.25654024,0.4195428,0.48222712,0.06268433,0.97816086,-77946.914,2746.0422,80.68216,5058.782,1858.1143,83223.484,7519.7754,4428.903,18.006727,105.66905,1.236936,0.036795676,0.9619736,329.72244,2.381214,1.4937613,0.15669118,0.8387077,0.051383086,0.07952249,147.3075,2.0693371,1.652431,329.72247,3.2303524,233.62144,0.5436186,0.59164786,0.051383078,0.099216804,-0.5457723,2.9169688,0.060234144,0.007865246,147.30753,0.848377,0.412035,0.20291169,0.40388212,0.09323848,0.29996768
2065500,"                           CUB CREEK AT PHENIX, VA",37.07931,-78.76362,0.7102702558040619,0.7248280290570204,0.6348616182804108,-0.8646808862686157,0.6691708266735077,0.23373053076533123,0.43591905,0.25041723,0.4495457,0.5555064,0.1059607,0.9776833,-81002.21,2674.5598,95.1164,5270.0635,1973.6449,86464.875,7642.5234,4390.3096,28.706892,118.7943,1.2617131,0.052186914,0.95520055,327.9454,2.3316886,1.4973528,0.14888772,0.8458505,0.052602492,0.08147602,142.90968,1.675328,1.6521996,327.94543,3.0370398,263.00012,0.4845402,0.58849376,0.052602492,0.09559827,-0.7851968,2.360375,0.055983923,0.0072560688,142.90968,1.6931245,0.41561034,0.27474198,0.34536207,0.074351095,0.30554482
2069700,"             SOUTH MAYO RIVER NEAR NETTLERIDGE, VA",36.57097,-80.12949,0.7496805191040039,0.7741807827947118,0.7197672128677368,-2.6723790168762207,0.6900033056735992,0.19441923178108408,0.3890915,0.3954357,0.59975594,0.65379465,0.054038703,0.9042388,-38790.855,3211.3872,64.31622,5212.3027,4533.291,42806.266,7437.293,7558.5596,50.729176,175.23277,0.7276649,0.034756444,0.98349327,341.79352,1.535481,1.6112283,0.25015715,0.7451155,0.048521668,0.04163432,88.792,2.729265,2.8993068,341.79355,1.7190082,341.97833,0.36616847,0.6538694,0.048521675,0.04991835,-1.3687655,3.8297524,0.050908804,0.0054539004,88.79201,0.7227169,1.1624794,0.060523678,0.092065535,0.23634377,0.611067
2070000,"                 NORTH MAYO RIVER NEAR SPENCER, VA",36.56819,-79.98726,0.7091897428035736,0.8237568764301746,0.455718994140625,-1.4907948970794678,0.6518619358539581,0.2972344160871527,0.4177555,0.29064995,0.57936114,0.62809855,0.048737407,0.96265596,-72932.5,2549.6099,61.92958,5187.3047,3029.6128,78097.53,7516.05,5229.23,29.728035,165.42535,0.7329166,0.061529092,0.96168154,345.39627,1.9092523,1.4928436,0.15026535,0.8453563,0.05415517,0.07213861,113.111496,2.0028744,2.498026,345.39633,2.3715472,358.067,0.4096773,0.6821557,0.054155156,0.07758536,-1.5036764,2.8189998,0.052671064,0.005060384,113.11149,1.0622957,0.3622343,0.24981533,0.2096929,0.07127592,0.4692159
2074500,"                     SANDY RIVER NEAR DANVILLE, VA",36.61958,-79.50419,0.7045048773288727,0.7546883715038661,0.5352162718772888,-1.7386019229888916,0.6708158552646637,0.23740323591675389,0.4223756,0.27589703,0.52925545,0.53350973,0.0042542815,0.9654796,-67965.5,2612.6807,90.24016,5250.173,2623.2217,73367.18,7587.8965,4956.4375,26.938976,140.33363,0.99487203,0.054531246,0.9641809,335.0872,1.9338686,1.4752334,0.15596245,0.8388352,0.05034101,0.069906265,123.2487,2.0876925,2.1329014,335.0872,2.4781384,306.06558,0.43861833,0.60891795,0.050341003,0.080282666,-0.9998635,2.9432864,0.054682076,0.0068720942,123.24871,1.3099327,0.41287228,0.20589854,0.30231905,0.081184514,0.41059786
2077200,"                      HYCO CREEK NEAR LEASBURG, NC",36.39778,-79.19667,0.6975225210189819,0.644329681342269,0.5837677121162415,-60.27029800415039,0.7022430300712585,5700.768406543778,0.43311128,0.3530165,0.3483675,0.27396154,0.07440597,0.9741568,-80753.35,4520.0024,53.62583,3869.0713,2244.572,84609.04,7904.9727,6443.115,12.763823,105.0552,0.4789991,0.053774726,0.9547567,311.9058,3.1260524,1.3826505,0.26660967,0.72881866,0.09218961,0.08277261,140.2759,3.6113389,1.4322454,311.90582,4.169531,238.86389,0.6907999,0.5318797,0.09218961,0.09578039,-1.0835562,3.6113393,0.051718257,0.0053797974,140.27591,0.98436815,0.4506557,0.28594917,0.19647864,0.16801275,0.34955946
